date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2016-03-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.01,0.6166
2016-03-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.32,0.5099
2016-04-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.48,0.3831
2016-04-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.82,0.2812
2016-04-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.4,0.3708
2016-04-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.04,0.6249
2016-04-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.92,0.6056
2016-04-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.45,0.6875
2016-04-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,2.96,0.4573
2016-04-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.58,0.2437
2016-04-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.59,0.2451
2016-04-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.41,0.3716
2016-04-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.37,0.521
2016-04-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.02,0.621
2016-04-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.31,0.5106
2016-05-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.47,0.3792
2016-05-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.66,0.2547
2016-05-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.46,0.3777
2016-05-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.06,0.6222
2016-05-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.91,0.6001
2016-05-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,2.96,0.4541
2016-05-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.62,0.2488
2016-05-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.65,0.2531
2016-05-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.42,0.3717
2016-05-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7394
2016-05-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.5139
2016-05-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.04,0.6192
2016-05-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.3,0.5063
2016-06-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.35,0.3576
2016-06-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.62,0.2463
2016-06-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.31,0.3519
2016-06-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.11,0.6248
2016-06-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.9,0.5928
2016-06-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,2.99,0.4545
2016-06-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.79,0.2729
2016-06-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.87,0.2843
2016-06-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.27,0.3454
2016-06-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7327
2016-06-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.5092
2016-06-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.1,0.6232
2016-06-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.3,0.5016
2016-07-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.4,0.3589
2016-07-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.68,0.2516
2016-07-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.27,0.3391
2016-07-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.12,0.6154
2016-07-15,Hubei Sheng,Wuhan,Wuhan,30.58,114.28,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.84,0.7238
2016-07-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.88,0.5803
2016-07-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,2.98,0.4457
2016-07-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.81,0.2714
2016-07-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.8,0.2699
2016-07-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.28,0.3409
2016-07-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7209
2016-07-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.501
2016-07-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.1,0.6132
2016-07-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.26,0.6371
2016-07-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.3,0.4935
2016-08-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.4,0.3622
2016-08-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.59,0.2402
2016-08-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.26,0.3408
2016-08-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.11,0.6196
2016-08-15,Hubei Sheng,Wuhan,Wuhan,30.58,114.28,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7268
2016-08-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5816
2016-08-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,2.98,0.449
2016-08-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.78,0.2685
2016-08-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.78,0.2679
2016-08-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.31,0.3481
2016-08-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7262
2016-08-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.5047
2016-08-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.08,0.6153
2016-08-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.27,0.6431
2016-08-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.3,0.4972
2016-09-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.42,0.3628
2016-09-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.56,0.2342
2016-09-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.27,0.3403
2016-09-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.16,0.6236
2016-09-15,Hubei Sheng,Wuhan,Wuhan,30.58,114.28,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.83,0.7248
2016-09-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5786
2016-09-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.08,0.4617
2016-09-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.69,0.2533
2016-09-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.57,0.2354
2016-09-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.33,0.3499
2016-09-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.82,0.7226
2016-09-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.5022
2016-09-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.04,0.6056
2016-09-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.23,0.6341
2016-09-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.5037
2016-10-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.5,0.3716
2016-10-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.4,0.2074
2016-10-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.28,0.3393
2016-10-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.21,0.625
2016-10-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5737
2016-10-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.06,0.4556
2016-10-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.62,0.2408
2016-10-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.6,0.2378
2016-10-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.43,0.3608
2016-10-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.35,0.4987
2016-10-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.03,0.599
2016-10-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4994
2016-11-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.55,0.372
2016-11-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.43,0.2079
2016-11-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.29,0.3348
2016-11-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.24,0.6177
2016-11-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.563
2016-11-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.11,0.4533
2016-11-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.65,0.2407
2016-11-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.62,0.2363
2016-11-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.52,0.3679
2016-11-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4905
2016-11-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.02,0.5864
2016-11-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4901
2016-12-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.58,0.3724
2016-12-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.36,0.1963
2016-12-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.31,0.3332
2016-12-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.24,0.6109
2016-12-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5561
2016-12-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.38,0.4866
2016-12-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.59,0.2294
2016-12-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.61,0.2327
2016-12-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.55,0.3674
2016-12-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.4898
2016-12-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.02,0.5792
2016-12-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4841
2017-01-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.56,0.3706
2017-01-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.31,0.1906
2017-01-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.32,0.3363
2017-01-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.24,0.6146
2017-01-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5595
2017-01-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.42,0.6407
2017-01-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.4929
2017-01-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.56,0.2257
2017-01-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.6,0.2315
2017-01-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.57,0.3727
2017-01-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.4929
2017-01-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.04,0.5856
2017-01-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.18,0.6059
2017-01-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4871
2017-02-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.56,0.3724
2017-02-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.3,0.19
2017-02-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.34,0.341
2017-02-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.27,0.6217
2017-02-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.562
2017-02-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.46,0.6493
2017-02-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.51,0.511
2017-02-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.54,0.2242
2017-02-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.53,0.2231
2017-02-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.54,0.3701
2017-02-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.495
2017-02-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.04,0.5882
2017-02-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.12,0.5995
2017-02-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4892
2017-03-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.56,0.371
2017-03-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.34,0.1935
2017-03-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.38,0.3443
2017-03-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.28,0.6191
2017-03-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5584
2017-03-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Japonica),KG,actual,Wholesale,CNY,4.48,0.648
2017-03-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.56,0.515
2017-03-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.56,0.2258
2017-03-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.59,0.23
2017-03-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.57,0.3712
2017-03-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.4918
2017-03-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.05,0.5866
2017-03-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.486
2017-04-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.56,0.3725
2017-04-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.42,0.2059
2017-04-15,Henan Sheng,Zhengzhou,Zhengzhou,34.77,113.65,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.38,0.3458
2017-04-15,Hubei Sheng,Jingmen,Hubei,30.97,112.23,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.25,0.6174
2017-04-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,3.86,0.5608
2017-04-15,Jiangxi Sheng,Jiujiang,Jiujiang,29.66,115.95,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.56,0.5172
2017-04-15,Jilin Sheng,Jilin,Jilin,43.42,126.12,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.61,0.2346
2017-04-15,Shandong Sheng,Jinan,Shandong,36.4,116.59,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.65,0.239
2017-04-15,Shandong Sheng,Linyi,Linyi,35.05,118.35,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.58,0.3752
2017-04-15,Shanxi Sheng,Yuncheng,Yuncheng,35.02,110.98,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.4,0.4939
2017-04-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Rice (Indica),KG,actual,Wholesale,CNY,4.11,0.5971
2017-04-15,Zhejiang Sheng,Hangzhou,Hangzhou,30.25,120.17,cereals and tubers,Wheat flour (first grade),KG,actual,Wholesale,CNY,3.36,0.4881
2017-05-15,Hebei Sheng,Shijiazhuang,Sijiazhuang,38.04,114.51,cereals and tubers,Wheat,KG,actual,Wholesale,CNY,2.56,0.3716
2017-05-15,Heilongjiang Sheng,Harbin,Heilongjiang,45.75,126.63,cereals and tubers,Maize,KG,actual,Wholesale,CNY,1.47,0.2136
